"","시도명","시군구명","도로종류","도로노선방향","경도","단속구분","제한속도","과속단속구간길이"
"1532","전라북도","임실군","지방도",NA,127.1603812,"1",50,NA
"1533","전라북도","임실군","일반국도",NA,127.3427544,"1",50,NA
"1534","전라북도","부안군","일반국도",NA,126.7708184,"2",80,NA
"1535","전라북도","장수군","일반국도",NA,127.506055,"1",30,NA
"1536","전라북도","장수군","일반국도",NA,127.577189,"1",30,NA
"1537","전라북도","진안군","일반국도",NA,127.347976,"1",80,NA
"1538","전라북도","진안군","일반국도",NA,127.378578,"1",50,NA
"1539","전라북도","군산시","시도",NA,126.7083874,"1",50,NA
"1540","전라북도","익산시","시도",NA,126.990689,"1",60,NA
"1541","전라북도","익산시","일반국도",NA,126.9432109,"2",70,NA
"1542","전라북도","익산시","일반국도",NA,126.9937174,"2",80,NA
"1543","전라북도","군산시","일반국도",NA,126.7059672,"1",40,NA
"1544","전라북도","순창군","일반국도",NA,127.099772,"1",70,NA
"1545","전라북도","임실군","일반국도",NA,127.296871,"1",50,NA
"1546","전라북도","순창군","일반국도",NA,127.1493809,"2",50,NA
"1547","전라북도","순창군","일반국도",NA,127.1491659,"2",50,NA
"1548","전라북도","순창군","일반국도",NA,127.1410099,"2",70,NA
"1549","전라북도","순창군","일반국도",NA,127.138492,"2",60,NA
"1550","전라북도","김제시","시도",NA,126.8723832,"2",60,NA
"1551","전라북도","김제시","일반국도",NA,126.8436046,"1",40,NA
"1552","전라북도","김제시","시도",NA,126.8687422,"1",50,NA
"1553","전라북도","김제시","시도",NA,126.8705009,"1",50,NA
"1554","전라북도","진안군","군도",NA,127.4241563,"1",30,NA
"1555","전라북도","진안군","군도",NA,127.4349099,"1",30,NA
"1557","전라북도","무주군","일반국도",NA,127.620112,"1",60,NA
"2503","전라북도","임실군","일반국도",NA,127.2906305,"2",60,NA
"2504","전라북도","진안군","일반국도",NA,127.5522769,"1",50,NA
"2505","전라북도","진안군","일반국도",NA,127.5054298,"1",60,NA
"2506","전라북도","진안군","지방도",NA,127.3495732,"1",60,NA
"2507","전라북도","익산시","시도",NA,126.976809,"2",60,NA
"2508","전라북도","익산시","지방도",NA,126.9366687,"2",60,NA
"2509","전라북도","완산구","시도",NA,127.1233224,"2",60,NA
"2510","전라북도","덕진구","시도",NA,127.1292527,"1",70,NA
"2511","전라북도","김제시","일반국도",NA,126.7996101,"1",80,NA
"2512","전라북도","부안군","일반국도",NA,126.6724928,"1",60,NA
"2513","전라북도","김제시","고속국도",NA,126.8433041,"1",110,9.8
"2514","전라북도","김제시","고속국도",NA,126.8433041,"1",110,9.8
"2515","전라북도","김제시","고속국도",NA,126.833789,"1",110,9.8
"2516","전라북도","김제시","고속국도",NA,126.833789,"1",110,9.8
"2517","전라북도","군산시","시도",NA,126.697686,"2",50,NA
"2518","전라북도","군산시","시도",NA,126.7367761,"2",50,NA
"2519","전라북도","익산시","시도",NA,126.9535529,"2",50,NA
"2521","전라북도","익산시","지방도",NA,127.0282875,"2",70,NA
"2522","전라북도","익산시","일반국도",NA,126.9565738,"2",50,NA
"2523","전라북도","정읍시","일반국도",NA,126.7750918,"2",80,NA
"2524","전라북도","남원시","시도",NA,127.4014101,"2",30,NA
"2525","전라북도","남원시","시도",NA,127.4012724,"2",30,NA
"2526","전라북도","완주군","군도",NA,127.0947999,"2",60,NA
"2527","전라북도","진안군","일반국도",NA,127.548202,"1",60,NA
"2528","전라북도","완주군","지방도",NA,127.0266469,"2",70,NA
"2529","전라북도","완주군","지방도",NA,127.0263371,"2",70,NA
"3987","전라북도","서산시","고속국도",3,126.5688908,"1",110,NA
"4745","전라북도","고창군","일반국도",NA,126.6966017,"2",60,NA
"4746","전라북도","고창군","일반국도",NA,126.6919293,"1",60,NA
"4747","전라북도","군산시","시도",NA,126.7378101,"2",50,NA
"4748","전라북도","군산시","시도",NA,126.7379481,"2",50,NA
"4749","전라북도","군산시","시도",NA,126.7417576,"2",50,NA
"4750","전라북도","익산시","일반국도",NA,126.9578772,"2",70,NA
"4751","전라북도","남원시","시도",NA,127.4254062,"2",60,NA
"4752","전라북도","남원시","일반국도",NA,127.6275787,"1",60,NA
"4753","전라북도","순창군","일반국도",NA,127.2560399,"1",60,NA
"4754","전라북도","완주군","지방도",NA,127.1160451,"2",80,NA
"4755","전라북도","순창군","일반국도",NA,127.1445484,"2",60,NA
"4756","전라북도","순창군","일반국도",NA,127.1449507,"2",60,NA
"4757","전라북도","익산시","시도",NA,126.9456795,"2",40,NA
"4769","전라북도","남원시","일반국도",NA,127.3522936,"1",40,NA
"4770","전라북도","진안군","일반국도",NA,127.4303694,"2",70,NA
"4771","전라북도","진안군","일반국도",NA,127.4304712,"2",70,NA
"4772","전라북도","덕진구","시도",NA,127.131778,"2",30,NA
"4773","전라북도","군산시","일반국도",NA,126.6930397,"1",90,NA
"4774","전라북도","군산시","일반국도",NA,126.6897782,"1",90,NA
"4775","전라북도","군산시","일반국도",NA,126.4380462,"1",60,NA
"4776","전라북도","군산시","일반국도",NA,126.425278,"2",60,NA
"4777","전라북도","정읍시","일반국도",NA,126.851638,"2",80,NA
"4778","전라북도","정읍시","일반국도",NA,126.852021,"2",80,NA
"4779","전라북도","정읍시","일반국도",NA,126.919649,"1",60,NA
"4780","전라북도","김제시","일반국도",NA,126.7993893,"2",80,NA
"4781","전라북도","김제시","일반국도",NA,127.0000842,"1",60,NA
"4782","전라북도","김제시","일반국도",NA,127.0000842,"1",60,NA
"4783","전라북도","김제시","지방도",NA,126.962768,"1",40,NA
"4784","전라북도","김제시","지방도",NA,126.7863561,"1",30,NA
"4785","전라북도","완주군","일반국도",NA,127.2501989,"1",40,NA
"4786","전라북도","임실군","일반국도",NA,127.2894134,"2",60,NA
"4787","전라북도","임실군","일반국도",NA,127.3132306,"2",60,NA
"4788","전라북도","임실군","일반국도",NA,127.2657357,"1",40,NA
"4789","전라북도","순창군","지방도",NA,126.9176586,"2",70,NA
"4790","전라북도","순창군","지방도",NA,126.9173797,"2",70,NA
"4791","전라북도","고창군","일반국도",NA,126.7057266,"2",70,NA
"4793","전라북도","김제시","지방도",NA,126.8338403,"1",60,NA
"4794","전라북도","완주군","일반국도",NA,127.1640989,"2",60,NA
"4795","전라북도","임실군","일반국도",NA,127.2755245,"1",30,NA
"4796","전라북도","임실군","일반국도",NA,127.1736227,"1",40,NA
"4797","전라북도","임실군","일반국도",NA,127.2555526,"1",60,NA
"4798","전라북도","진안군","지방도",NA,127.4058109,"1",60,NA
"4799","전라북도","김제시","지방도",NA,126.9515874,"1",60,NA
"4800","전라북도","부안군","일반국도",NA,126.7671692,"2",80,NA
"4801","전라북도","남원시","일반국도",NA,127.3626918,"2",80,NA
"4802","전라북도","고창군","지방도",NA,126.7124972,"1",60,NA
"4803","전라북도","고창군","일반국도",NA,126.5706885,"1",60,NA
"4804","전라북도","임실군","일반국도",NA,127.327741,"1",80,NA
"4805","전라북도","군산시","시도",NA,126.6862552,"2",60,NA
"4806","전라북도","익산시","시도",NA,126.9386956,"2",50,NA
"4807","전라북도","익산시","지방도",NA,127.0178668,"2",60,NA
"4808","전라북도","익산시","지방도",NA,126.9942112,"2",50,NA
"4809","전라북도","익산시","시도",NA,126.9556198,"2",50,NA
"4811","전라북도","익산시","일반국도",NA,126.9564058,"2",50,NA
"4812","전라북도","익산시","시도",NA,126.9640097,"1",50,NA
"4813","전라북도","익산시","시도",NA,126.9789545,"1",60,NA
"4814","전라북도","남원시","시도",NA,127.3878303,"2",50,NA
"4815","전라북도","남원시","일반국도",NA,127.3318723,"1",60,NA
"4816","전라북도","군산시","시도",NA,126.7376993,"2",60,NA
"4817","전라북도","김제시","시도",NA,126.892866,"2",50,NA
"4818","전라북도","김제시","일반국도",NA,127.0421068,"2",70,NA
"4819","전라북도","김제시","지방도",NA,127.0177084,"1",60,NA
"4820","전라북도","김제시","지방도",NA,126.8005802,"1",60,NA
"5054","전라북도","익산시","일반국도",NA,126.881429,"2",60,NA
"5055","전라북도","익산시","일반국도",NA,126.8811964,"2",60,NA
"5056","전라북도","익산시","일반국도",NA,126.9655262,"2",70,NA
"5057","전라북도","정읍시","일반국도",NA,127.0367389,"2",60,NA
"5058","전라북도","김제시","일반국도",NA,126.8515447,"2",60,NA
"5059","전라북도","김제시","일반국도",NA,127.0060384,"2",80,NA
"5060","전라북도","완주군","일반국도",NA,127.173218,"2",60,NA
"5061","전라북도","완주군","일반국도",NA,127.1735291,"2",60,NA
"5062","전라북도","완주군","지방도",NA,127.0322453,"2",70,NA
"5063","전라북도","부안군","일반국도",NA,126.7516567,"2",80,NA
"5064","전라북도","임실군","일반국도",NA,127.2834845,"2",80,NA
"5065","전라북도","순창군","일반국도",NA,127.141392,"2",60,NA
"5066","전라북도","진안군","일반국도",NA,127.3476095,"2",80,NA
"5067","전라북도","진안군","일반국도",NA,127.4064404,"1",60,NA
"5068","전라북도","군산시","시도",NA,126.7326246,"2",50,NA
"5069","전라북도","군산시","시도",NA,126.7323497,"2",50,NA
"5070","전라북도","군산시","시도",NA,126.5683429,"2",80,NA
"5071","전라북도","군산시","시도",NA,126.5689433,"2",80,NA
"5072","전라북도","군산시","시도",NA,126.7406954,"2",50,NA
"5073","전라북도","정읍시","시도",NA,126.8591667,"2",50,NA
"5074","전라북도","남원시","일반국도",NA,127.4639783,"1",60,NA
"5075","전라북도","남원시","시도",NA,127.4260257,"2",60,NA
"5076","전라북도","남원시","지방도",NA,127.4000149,"1",60,NA
"5210","전라북도","장수군","일반국도",2,127.567894,"1",60,NA
"5211","전라북도","장수군","일반국도",1,127.495385,"1",60,NA
"5212","전라북도","장수군","일반국도",2,127.495385,"1",60,NA
"5213","전라북도","장수군","일반국도",1,127.505263,"2",60,NA
"5214","전라북도","장수군","일반국도",2,127.504889,"2",60,NA
"5215","전라북도","장수군","일반국도",1,NA,"1",60,NA
"5216","전라북도","장수군","일반국도",2,NA,"1",60,NA
"5217","전라북도","장수군","일반국도",1,127.520162,"1",60,NA
"5218","전라북도","장수군","지방도",3,127.404109,"1",60,NA
"5219","전라북도","장수군","군도",3,127.532887,"1",30,NA
"5220","전라북도","장수군","기타",3,127.5820143,"1",30,NA
"5221","전라북도","장수군","지방도",3,127.546171,"1",30,NA
"5222","전라북도","장수군","일반국도",2,127.614907,"1",30,NA
"5618","전라북도","진안군","일반국도",NA,127.4069512,"1",70,NA
"5619","전라북도","장수군","일반국도",NA,127.4924426,"1",40,NA
"5620","전라북도","장수군","일반국도",NA,127.5622386,"1",60,NA
"5621","전라북도","무주군","지방도",NA,127.6862104,"1",70,NA
"5622","전라북도","완주군","고속국도",NA,127.2538358,"1",100,NA
"5623","전라북도","군산시","시도",NA,126.7241241,"2",50,NA
"5643","전라북도","고창군","지방도",NA,126.6452033,"1",30,NA
"5644","전라북도","고창군","군도",NA,126.7375161,"1",30,NA
"5645","전라북도","고창군","일반국도",NA,126.5526357,"1",30,NA
"5646","전라북도","김제시","지방도",NA,126.7468819,"1",40,NA
"5647","전라북도","김제시","지방도",NA,126.7468819,"1",40,NA
"5648","전라북도","김제시","지방도",NA,126.7756768,"1",40,NA
"5649","전라북도","김제시","지방도",NA,126.7756768,"1",40,NA
"5650","전라북도","김제시","지방도",NA,126.7993802,"1",40,NA
"5651","전라북도","김제시","지방도",NA,126.7993802,"1",40,NA
"5652","전라북도","완주군","군도",NA,127.0980537,"2",60,NA
"5653","전라북도","남원시","일반국도",NA,127.4772882,"2",30,NA
"5654","전라북도","남원시","일반국도",NA,127.4747578,"1",40,NA
"5655","전라북도","남원시","지방도",NA,127.5975615,"1",50,NA
"5656","전라북도","남원시","지방도",NA,127.5969443,"1",50,NA
"5657","전라북도","진안군","일반국도",NA,127.5189235,"1",30,NA
"5658","전라북도","진안군","일반국도",NA,127.5189622,"1",30,NA
"5659","전라북도","진안군","군도",NA,127.3688886,"1",30,NA
"5660","전라북도","진안군","일반국도",NA,127.3589791,"1",80,NA
"5661","전라북도","진안군","일반국도",NA,127.5682752,"1",70,NA
"5662","전라북도","진안군","일반국도",NA,127.5685371,"1",70,NA
"5663","전라북도","진안군","일반국도",NA,127.4053328,"1",70,NA
"5906","전라북도","덕진구","시도",NA,127.1095695,"2",30,NA
"5907","전라북도","덕진구","시도",NA,127.0772732,"2",30,NA
"5908","전라북도","완산구","시도",NA,127.1144806,"2",30,NA
"5909","전라북도","완산구","시도",NA,127.1002473,"2",30,NA
"5910","전라북도","완산구","시도",NA,127.1123942,"2",30,NA
"5911","전라북도","완산구","시도",NA,127.1202404,"2",30,NA
"5912","전라북도","완산구","시도",NA,127.1497602,"2",30,NA
"5913","전라북도","완산구","시도",NA,127.0900619,"2",30,NA
"5914","전라북도","정읍시","시도",NA,126.849527,"1",30,NA
"5915","전라북도","정읍시","시도",NA,126.871883,"1",30,NA
"5916","전라북도","정읍시","시도",NA,NA,"1",30,NA
"5917","전라북도","정읍시","지방도",NA,126.854103,"1",50,NA
"5918","전라북도","정읍시","지방도",NA,126.854103,"1",50,NA
"5919","전라북도","정읍시","시도",NA,126.863855,"2",30,NA
"5920","전라북도","정읍시","시도",NA,126.864002,"2",30,NA
"5921","전라북도","정읍시","시도",NA,126.847479,"1",30,NA
"5922","전라북도","정읍시","시도",NA,126.871943,"1",30,NA
"5923","전라북도","정읍시","시도",NA,126.866447,"1",30,NA
"5924","전라북도","고창군","군도",NA,126.6841857,"1",30,NA
"5925","전라북도","고창군","군도",NA,126.7039568,"2",30,NA
"5926","전라북도","고창군","군도",NA,126.7040333,"1",30,NA
"5927","전라북도","고창군","군도",NA,126.5127091,"1",30,NA
"5928","전라북도","고창군","군도",NA,126.5637267,"1",30,NA
"5929","전라북도","고창군","지방도",NA,126.627838,"1",30,NA
"5931","전라북도","순창군","군도",NA,127.0738878,"1",40,NA
"5932","전라북도","순창군","군도",NA,127.0738878,"1",40,NA
"5933","전라북도","김제시","지방도",NA,126.903212,"1",50,NA
"5934","전라북도","임실군","군도",NA,127.2909706,"1",30,NA
"5935","전라북도","임실군","군도",NA,127.2729597,"1",30,NA
"5936","전라북도","임실군","지방도",NA,127.2713584,"1",30,NA
"5937","전라북도","임실군","군도",NA,127.2708694,"1",30,NA
"5938","전라북도","임실군","일반국도",NA,127.2824211,"1",60,NA
"5939","전라북도","임실군","일반국도",NA,127.3042038,"1",50,NA
"5940","전라북도","임실군","지방도",NA,127.2297281,"1",60,NA
"5941","전라북도","임실군","일반국도",NA,NA,"1",30,NA
"5942","전라북도","임실군","일반국도",NA,127.2258776,"1",60,NA
"5943","전라북도","완산구","시도",NA,127.1257084,"2",30,NA
"5944","전라북도","완산구","시도",NA,127.1269842,"2",50,NA
"5945","전라북도","완산구","시도",NA,127.107434,"2",50,NA
"5946","전라북도","완산구","시도",NA,127.1054845,"2",30,NA
"5947","전라북도","덕진구","일반국도",NA,127.0182322,"1",90,8.733
"5948","전라북도","김제시","일반국도",NA,126.9183645,"1",90,8.733
"5949","전라북도","덕진구","시도",NA,127.1633873,"2",30,NA
"5950","전라북도","덕진구","시도",NA,127.1355844,"2",30,NA
"5951","전라북도","완산구","시도",NA,127.1326892,"2",30,NA
"5952","전라북도","덕진구","시도",NA,127.1516597,"1",30,NA
"5953","전라북도","덕진구","시도",NA,127.1549026,"2",30,NA
"5954","전라북도","군산시","시도",NA,126.6611163,"1",50,NA
"5955","전라북도","군산시","시도",NA,126.6611163,"1",50,NA
"5956","전라북도","순창군","지방도",NA,127.0766576,"1",40,NA
"5957","전라북도","순창군","지방도",NA,127.0761287,"1",40,NA
"6580","전라북도","장수군","일반국도",2,127.509241,"1",60,NA
"6581","전라북도","장수군","일반국도",2,NA,"1",40,NA
"6582","전라북도","장수군","일반국도",1,127.492404,"1",40,NA
"6583","전라북도","장수군","일반국도",2,127.527249,"1",60,NA
"6584","전라북도","장수군","일반국도",1,127.562349,"1",60,NA
"6585","전라북도","장수군","일반국도",2,127.579467,"1",60,NA
"6586","전라북도","장수군","일반국도",2,127.612319,"1",60,NA
"6587","전라북도","장수군","일반국도",2,127.522573,"1",60,NA
"6588","전라북도","장수군","일반국도",1,127.506023,"1",30,NA
"6589","전라북도","장수군","일반국도",1,127.598189,"1",40,NA
"6590","전라북도","장수군","일반국도",1,127.577207,"1",30,NA
"6591","전라북도","장수군","일반국도",2,127.587859,"1",60,NA
"6592","전라북도","장수군","일반국도",2,127.535122,"1",60,NA
"6593","전라북도","장수군","일반국도",2,127.516867,"1",60,NA
"6594","전라북도","장수군","일반국도",2,127.584288,"2",60,NA
"6595","전라북도","장수군","일반국도",1,127.583869,"2",60,NA
"6596","전라북도","장수군","일반국도",2,127.593909,"1",60,NA
"8617","전라북도","덕진구","시도",NA,127.1693092,"2",60,NA
"8645","전라북도","임실군","일반국도",NA,127.2718213,"1",70,NA
"8648","전라북도","완주군","일반국도",NA,127.1566442,"2",50,NA
"8649","전라북도","덕진구","시도",NA,127.077244,"1",60,NA
"8650","전라북도","익산시","시도",NA,126.9521842,"1",30,NA
