"","시도명","시군구명","도로종류","도로노선방향","경도","단속구분","제한속도","과속단속구간길이"
"11445","전라남도","진도군","군도",3,126.288656,"1",30,NA
"11446","전라남도","진도군","군도",3,126.294434,"1",30,NA
"11447","전라남도","진도군","군도",3,126.280169,"1",30,NA
"11448","전라남도","진도군","군도",3,126.280169,"1",30,NA
"11449","전라남도","진도군","군도",3,126.274824,"1",30,NA
"11450","전라남도","진도군","군도",3,126.274824,"1",30,NA
"11451","전라남도","진도군","군도",3,126.321892,"1",30,NA
"11459","전라남도","여수시","시도",3,127.696601,"2",60,NA
"11887","전라남도","영광군","군도",3,126.504543,"4",0,NA
"11888","전라남도","영광군","군도",1,126.504525,"4",0,NA
"11889","전라남도","영광군","군도",3,126.502056,"4",0,NA
"11890","전라남도","영광군","군도",1,126.509499,"4",0,NA
"11891","전라남도","영광군","군도",1,126.5106505,"4",0,NA
"11892","전라남도","영광군","군도",3,126.504506,"4",0,NA
"11893","전라남도","영광군","군도",3,126.500705,"4",0,NA
"11894","전라남도","영광군","군도",3,126.5118200255,"4",0,NA
"11895","전라남도","영광군","군도",3,126.5132333,"4",0,NA
"11896","전라남도","영광군","군도",3,126.5031688,"4",0,NA
"12194","전라남도","진도군","군도",3,126.241071,"1",30,NA
"12195","전라남도","진도군","군도",3,126.267345,"1",30,NA
"12244","전라남도","진도군","군도",3,126.241071,"1",30,NA
"12246","전라남도","진도군","군도",3,126.265337,"1",30,NA
"12247","전라남도","진도군","군도",3,126.265337,"1",30,NA
"12396","전라남도","순천시","5",3,127.4972967939,"1",60,NA
"12397","전라남도","순천시","2",1,127.4251529763,"1",80,NA
"12398","전라남도","순천시","5",2,127.5258217772,"99",80,NA
"12423","전라남도","순천시","2",2,127.4419934202,"1",80,NA
"12424","전라남도","순천시","2",1,127.4297535543,"1",80,NA
"12425","전라남도","순천시","2",2,127.4895722048,"99",70,NA
"12426","전라남도","순천시","5",2,127.5715173088,"99",60,NA
"12427","전라남도","순천시","2",3,127.5172641454,"1",60,NA
"12428","전라남도","순천시","2",2,127.5417698518,"99",60,NA
"12429","전라남도","순천시","5",2,127.5376869517,"1",70,NA
"12958","전라남도","순천시","일반국도",3,127.521391,"3",50,NA
"12959","전라남도","수천시","시도",3,127.545691,"2",50,NA
"12960","전라남도","순천시","시도",3,127.520491,"2",50,NA
"12961","전라남도","순천시","시도",3,127.496368,"2",50,NA
"12962","전라남도","순천시","일반국도",3,127.232736,"1",40,NA
"12963","전라남도","장흥군","일반국도",3,126.881459,"1",60,NA
"12964","전라남도","장흥군","군도",3,126.936851,"1",30,NA
"12965","전라남도","장흥군","일반국도",3,126.953414,"1",30,NA
"12966","전라남도","장흥군","일반국도",3,126.927166,"1",60,NA
"12967","전라남도","장흥군","군도",3,126.903041,"1",60,NA
"12968","전라남도","장흥군","일반국도",3,126.873842,"1",60,NA
"12969","전라남도","하평군","일반국도",3,126.532985,"2",80,NA
"12970","전라남도","함평군","일반국도",3,126.584517,"2",80,NA
"12971","전라남도","함평군","일반국도",3,126.503053,"2",80,NA
"12972","전라남도","함평군","군도",3,126.627532,"1",80,NA
"12973","전라남도","함평군","일반국도",3,126.588483,"2",80,NA
"12974","전라남도","해남군","일반국도",3,126.367065,"2",70,NA
"12975","전라남도","해남군","일반국도",3,126.313572,"2",70,NA
"12976","전라남도","해남군","일반국도",3,126.588257,"2",60,NA
"12977","전라남도","해남군","일반국도",3,126.561806,"2",80,NA
"12978","전라남도","해남군","일반국도",3,126.437731,"2",80,NA
"12979","전라남도","해남군","일반국도",3,126.437477,"1",80,NA
"12980","전라남도","해남군","군도",3,126.604072,"1",30,NA
"13944","전라남도","고흥군","군도",1,127.2826049,"4",0,3.3
"13945","전라남도","고흥군","군도",1,127.2793859,"4",0,3.3
"13946","전라남도","고흥군","군도",1,127.2790121,"4",0,3.3
"13947","전라남도","고흥군","군도",1,127.2818809,"4",0,3.3
"13948","전라남도","고흥군","군도",1,127.2836141,"4",0,3.3
"13949","전라남도","고흥군","군도",1,127.2883327,"4",0,3.3
"13950","전라남도","고흥군","군도",1,127.2859784,"4",0,3.3
"13951","전라남도","고흥군","군도",1,127.2775721,"4",0,3.3
"13952","전라남도","고흥군","군도",1,127.1336164,"4",0,3.3
"13953","전라남도","고흥군","군도",1,127.1318564,"4",0,3.3
"13954","전라남도","고흥군","군도",1,127.1338455,"4",0,3.3
"13955","전라남도","고흥군","군도",1,127.1373451,"4",0,3.3
"13956","전라남도","고흥군","군도",1,127.1369766,"4",0,3.3
"13998","전라남도","고흥군","군도",1,127.2821058,"4",0,3.3
"14308","전라남도","구례군","일반국도",2,127.4546279,"1",80,0
"14309","전라남도","구례군","일반국도",2,127.4737265,"1",50,0
"14310","전라남도","구례군","지방도",2,127.4576617,"1",60,0
"14311","전라남도","구례군","일반국도",2,127.4388221,"1",80,0
"14312","전라남도","구례군","지방도",2,127.4643562,"1",30,0
"14313","전라남도","구례군","군도",2,127.4660096,"1",30,0
"14314","전라남도","구례군","기타",2,127.4619583,"1",30,0
"14315","전라남도","구례군","지방도",2,127.4896941,"1",30,0
"14316","전라남도","구례군","지방도",2,127.5429575,"1",30,0
"14317","전라남도","구례군","일반국도",2,127.4875833,"1",30,0
"14318","전라남도","구례군","군도",2,127.4330716,"1",30,0
"15626","전라남도","해남군","기타",3,126.598652,"4",0,NA
"15627","전라남도","해남군","기타",3,126.597214,"4",0,NA
"15628","전라남도","해남군","기타",3,126.6049362,"4",0,NA
"15629","전라남도","해남군","기타",3,126.597272,"4",0,NA
"15630","전라남도","해남군","기타",3,126.600253,"4",0,NA
"15631","전라남도","해남군","기타",3,126.5986276,"4",0,NA
"15654","전라남도","해남군","기타",3,126.598685,"4",0,NA
"15842","전라남도","순천시","시도",3,127.494014,"2",50,NA
"15855","전라남도","신안","일반국도",1,126.232108,"1",60,NA
"15856","전라남도","신안","일반국도",1,125.9364506,"1",60,NA
"15857","전라남도","신안","일반국도",1,126.3331726,"1",80,NA
"15858","전라남도","신안","일반국도",3,126.2339181,"1",60,NA
"15859","전라남도","신안","일반국도",3,126.1546955,"1",60,NA
"15860","전라남도","신안","일반국도",1,126.1294079,"1",30,NA
"15861","전라남도","신안","일반국도",1,126.3098297,"1",30,NA
"15862","전라남도","신안","일반국도",1,126.3537314,"1",30,NA
"15863","전라남도","신안","일반국도",1,126.2719495,"1",30,NA
"15864","전라남도","신안","지방도",1,126.1252917,"1",30,NA
"15865","전라남도","신안","지방도",1,126.101614,"1",30,NA
"16167","전라남도","완도군","지방도",3,126.807435,"1",60,NA
"16168","전라남도","완도군","일반국도",3,126.822711,"1",60,NA
"16169","전라남도","무안군","군도",3,126.517042,"2",70,NA
"16170","전라남도","무안군","군도",3,126.517043,"2",70,NA
"16171","전라남도","무안군","일반국도",3,126.502396,"2",70,NA
"16172","전라남도","무안군","일반국도",3,126.501727,"2",70,NA
"16173","전라남도","담양군","지방도",3,126.989357,"2",70,NA
"16174","전라남도","담양군","군도",3,127.059471,"2",70,NA
"16175","전라남도","담양군","군도",3,127.056244,"2",70,NA
"16176","전라남도","영암군","군도",3,126.452447,"2",80,NA
"16177","전라남도","영암군","군도",3,126.387068,"2",70,NA
"16178","전라남도","영암군","군도",3,126.378743,"2",30,NA
"16179","전라남도","영암군","일반국도",3,126.691118,"2",80,NA
"16180","전라남도","순천시","일반국도",3,127.483931,"2",50,NA
"16181","전라남도","순천시","일반국도",3,127.483931,"2",50,NA
"16182","전라남도","순천시","시도",3,127.498456,"2",50,NA
"16183","전라남도","순천시","일반국도",3,127.516743,"2",50,NA
"16184","전라남도","순천시","일반국도",3,127.488115,"2",70,NA
"16185","전라남도","순천시","시도",3,127.543611,"2",50,NA
"16186","전라남도","순천시","시도",3,127.546974,"2",30,NA
"16187","전라남도","고흥군","일반국도",3,127.140901,"2",80,NA
"16188","전라남도","순천시","일반국도",3,127.508101,"1",50,NA
"16189","전라남도","영암군","일반국도",3,126.689401,"2",80,NA
"16190","전라남도","여수시","시도",3,127.694166,"2",70,NA
"16191","전라남도","여수시","시도",3,127.694464,"2",60,NA
"16192","전라남도","여수시","시도",3,127.662444,"2",60,NA
"16193","전라남도","여수시","시도",3,127.708827,"2",50,NA
"16194","전라남도","여수시","시도",3,127.717792,"2",30,NA
"16195","전라남도","여수시","시도",3,127.717462,"2",30,NA
"16196","전라남도","여수시","일반국도",3,127.731938,"2",50,NA
"16197","전라남도","여수시","일반국도",3,127.602854,"2",70,NA
"16198","전라남도","여수시","시도",3,127.654232,"2",50,NA
"16199","전라남도","여수시","일반국도",3,127.654827,"2",80,NA
"16200","전라남도","여수시","시도",3,127.645574,"2",50,NA
"16201","전라남도","여수시","시도",3,127.722344,"2",50,NA
"16202","전라남도","여수시","시도",3,127.731821,"2",50,NA
"16203","전라남도","여수시","시도",3,127.684132,"3",30,NA
"16204","전라남도","여수시","지방도",3,127.622961,"2",70,NA
"16205","전라남도","여수시","일반국도",3,127.612761,"2",70,NA
"16206","전라남도","여수시","시도",3,127.647939,"2",50,NA
"16207","전라남도","여수시","일반국도",3,127.728293,"2",50,NA
"16208","전라남도","여수시","시도",3,127.646681,"2",50,NA
"16209","전라남도","완도군","일반국도",3,126.729602,"2",80,NA
"16210","전라남도","완도군","군도",3,126.759537,"1",30,NA
"16212","전라남도","광양시","일반국도",3,127.765601,"2",60,NA
"16213","전라남도","광양시","지방도",3,127.718201,"1",60,NA
"16214","전라남도","광양시","시도",3,127.595201,"1",80,NA
"16215","전라남도","광양시","시도",3,127.693331,"2",60,NA
"16216","전라남도","광양시","지방도",3,127.758435,"2",60,NA
"16217","전라남도","광양시","지방도",3,127.397331,"1",60,NA
"16218","전라남도","광양시","지방도",3,127.747825,"1",80,NA
"16219","전라남도","곡성군","지방도",3,127.294011,"2",40,NA
"16220","전라남도","곡성군","지방도",3,127.299379,"2",80,NA
"16221","전라남도","곡성군","일반국도",3,127.210077,"1",30,NA
"16222","전라남도","광양시","일반국도",3,126.617701,"2",80,NA
"16403","전라남도","고흥군","일반국도",3,127.353313,"1",80,NA
"16404","전라남도","광양시","일반국도",3,127.571601,"2",60,NA
"16406","전라남도","광양시","일반국도",3,127.581001,"2",80,NA
"16407","전라남도","광양시","지방도",3,127.653601,"2",80,NA
"16408","전라남도","광양시","시도",3,127.706901,"2",80,NA
"16409","전라남도","광양시","일반국도",3,127.733501,"2",60,NA
"16923","전라남도","담양군","일반국도",1,126.983525,"4",60,NA
"16924","전라남도","담양군","일반국도",1,126.982309,"4",60,NA
"16925","전라남도","담양군","일반국도",1,126.9828876,"4",60,NA
"16926","전라남도","담양군","일반국도",1,126.983282,"4",60,NA
"16927","전라남도","담양군","일반국도",1,126.985059,"4",60,NA
"16928","전라남도","담양군","일반국도",1,126.982391,"4",60,NA
"16929","전라남도","담양군","일반국도",1,126.985424,"4",60,NA
"16930","전라남도","담양군","일반국도",1,126.9801614,"4",60,NA
"16931","전라남도","담양군","일반국도",1,126.9865616,"4",60,NA
"16932","전라남도","담양군","일반국도",1,126.985343,"4",60,NA
"16933","전라남도","담양군","일반국도",1,126.9866176,"4",60,NA
"16934","전라남도","담양군","일반국도",1,127.0012537,"4",60,NA
"16935","전라남도","담양군","일반국도",1,126.9737257,"4",60,NA
"17287","전라남도","무안군","일반국도",3,126.428462,"2",50,NA
"17397","전라남도","장성군","기타",3,126.78055042,"4",0,NA
"18206","전라남도","장성군","기타",3,126.77134286,"4",0,NA
"18235","전라남도","장성군","기타",3,126.78055042,"4",0,NA
"18236","전라남도","장성군","기타",3,126.78055042,"4",0,NA
"18237","전라남도","장성군","기타",3,126.78055042,"4",0,NA
"18238","전라남도","장성군","기타",3,126.78055042,"4",0,NA
"18239","전라남도","장성군","기타",3,126.77134286,"4",0,NA
"18240","전라남도","장성군","기타",3,126.77134286,"4",0,NA
"18241","전라남도","장성군","기타",3,126.77519897,"4",0,NA
"18242","전라남도","장성군","기타",3,126.77519897,"4",0,NA
"18243","전라남도","장성군","기타",3,126.77519897,"4",0,NA
